sender_account,receiver_account,amount,type,merchant_category,device,country,is_suspicious,pattern,transaction_id,timestamp,hour,day,is_high_risk_country,log_amount
ACCT100098,ACCT200045,264.8,payment,atm,mobile_app,SG,True,round_tripping,TXN000183,2025-03-25T03:44:00,3,Tuesday,False,5.578974824062853
ACCT100351,ACCT200329,18.73,payment,crypto_exchange,atm,AE,True,mule_account,TXN000184,2025-03-20T14:03:00,14,Thursday,False,2.930126516455997
ACCT100146,ACCT200060,11.59,payment,restaurant,pos_terminal,UK,False,normal,TXN000185,2025-01-12T12:24:00,12,Sunday,False,2.4501426573516603
ACCT100235,ACCT200264,34.08,transfer,crypto_exchange,mobile_app,IN,False,normal,TXN000186,2025-01-12T14:37:00,14,Sunday,False,3.528710701961115
ACCT100046,ACCT200098,10.18,transfer,gambling,web,NG,True,mule_account,TXN000187,2025-03-11T14:10:00,14,Tuesday,True,2.3204250111223765
ACCT100021,ACCT200334,52.43,payment,restaurant,atm,AE,False,normal,TXN000188,2025-02-07T11:22:00,11,Friday,False,3.9594789465844413
ACCT100137,ACCT200239,22.5,payment,crypto_exchange,atm,AE,True,structuring,TXN000189,2025-02-18T19:01:00,19,Tuesday,False,3.1135153092103742
ACCT100254,ACCT200014,14.12,withdrawal,gambling,pos_terminal,KY,True,round_tripping,TXN000190,2025-03-24T14:51:00,14,Monday,True,2.647592232065096
ACCT100039,ACCT200205,5.09,transfer,online_services,pos_terminal,CN,False,normal,TXN000191,2025-01-26T08:11:00,8,Sunday,False,1.6272778305624314
ACCT100441,ACCT200469,52.72,transfer,gambling,mobile_app,IN,False,normal,TXN000192,2025-03-11T02:06:00,2,Tuesday,False,3.9649948901942516
ACCT100263,ACCT200219,101.87,payment,gambling,pos_terminal,UK,False,normal,TXN000193,2025-03-19T18:14:00,18,Wednesday,False,4.623697490601975
ACCT100233,ACCT200282,91.68,transfer,retail,web,IR,True,normal,TXN000194,2025-01-13T20:28:00,20,Monday,True,4.51830425296643
ACCT100466,ACCT200185,68.16,deposit,online_services,pos_terminal,UK,False,normal,TXN000195,2025-03-09T13:37:00,13,Sunday,False,4.221857882521061
ACCT100338,ACCT200285,11.78,payment,retail,atm,US,False,normal,TXN000196,2025-02-01T08:50:00,8,Saturday,False,2.4664031782234406
ACCT100375,ACCT200284,12.41,withdrawal,retail,mobile_app,UK,False,normal,TXN000197,2025-01-10T21:44:00,21,Friday,False,2.5185025992165158
ACCT100484,ACCT200113,16.25,withdrawal,electronics,pos_terminal,UK,False,normal,TXN000198,2025-01-10T04:14:00,4,Friday,False,2.7880929087757464
ACCT100133,ACCT200229,35.58,payment,electronics,pos_terminal,IR,True,normal,TXN000199,2025-03-29T22:45:00,22,Saturday,True,3.571783682237689
ACCT100424,ACCT200049,66.69,deposit,travel,web,IR,True,normal,TXN000200,2025-02-22T16:26:00,16,Saturday,True,4.200055016644215
ACCT100469,ACCT200271,61.66,transfer,restaurant,atm,IN,False,normal,TXN000201,2025-01-07T11:05:00,11,Tuesday,False,4.121635422458004
ACCT100282,ACCT200186,29.81,withdrawal,gambling,pos_terminal,CN,False,normal,TXN000202,2025-03-23T11:02:00,11,Sunday,False,3.39484390768998
ACCT100167,ACCT200292,40.96,withdrawal,electronics,atm,CN,True,structuring,TXN000203,2025-01-13T19:27:00,19,Monday,False,3.7125959807312525
ACCT100081,ACCT200099,39.88,deposit,retail,mobile_app,CN,False,normal,TXN000204,2025-02-02T00:45:00,0,Sunday,False,3.6858749450936377
ACCT100137,ACCT200073,7.07,transfer,electronics,atm,RU,True,structuring,TXN000205,2025-02-13T19:52:00,19,Thursday,True,1.9558604799084813
ACCT100339,ACCT200106,22.49,deposit,gambling,mobile_app,SG,False,normal,TXN000206,2025-01-21T23:18:00,23,Tuesday,False,3.1130707659712242
ACCT100011,ACCT200231,49.02,payment,retail,web,US,True,round_tripping,TXN000207,2025-02-27T18:24:00,18,Thursday,False,3.8922283780999667
ACCT100061,ACCT200195,148.46,deposit,restaurant,atm,UK,False,normal,TXN000208,2025-01-19T03:29:00,3,Sunday,False,5.000315561689401
ACCT100180,ACCT200330,62.85,payment,online_services,atm,SG,False,normal,TXN000209,2025-01-04T17:21:00,17,Saturday,False,4.140750935036256
ACCT100100,ACCT200467,8.89,payment,gambling,atm,US,False,normal,TXN000210,2025-02-02T13:23:00,13,Sunday,False,2.1849270495258133
ACCT100249,ACCT200155,131.13,deposit,electronics,atm,IR,True,normal,TXN000211,2025-01-03T19:48:00,19,Friday,True,4.876189197543333
ACCT100300,ACCT200060,22.04,deposit,travel,web,IR,True,normal,TXN000212,2025-03-28T18:00:00,18,Friday,True,3.092858984284714
ACCT100382,ACCT200498,13.11,payment,electronics,atm,CN,False,normal,TXN000213,2025-03-25T17:55:00,17,Tuesday,False,2.5733752977756086
ACCT100095,ACCT200089,13.15,withdrawal,gambling,web,CN,False,normal,TXN000214,2025-03-21T07:40:00,7,Friday,False,2.5764217586237734
ACCT100137,ACCT200414,16.93,deposit,retail,mobile_app,NG,True,normal,TXN000215,2025-03-15T01:19:00,1,Saturday,True,2.829087196145044
ACCT100400,ACCT200497,141.23,transfer,electronics,web,US,False,normal,TXN000216,2025-02-10T17:06:00,17,Monday,False,4.9503897670809724
ACCT100153,ACCT200218,68.19,withdrawal,retail,atm,SG,False,normal,TXN000217,2025-02-16T08:55:00,8,Sunday,False,4.222297926532561
ACCT100258,ACCT200121,5.93,transfer,retail,atm,US,True,layering,TXN000218,2025-01-23T22:46:00,22,Thursday,False,1.780024213009634
ACCT100025,ACCT200158,54.16,deposit,crypto_exchange,pos_terminal,AE,False,normal,TXN000219,2025-01-10T03:58:00,3,Friday,False,3.9919426286040194
ACCT100129,ACCT200109,31.86,transfer,restaurant,web,IR,True,round_tripping,TXN000220,2025-01-10T01:17:00,1,Friday,True,3.4613513044819024
ACCT100487,ACCT200028,21.79,transfer,crypto_exchange,mobile_app,SG,True,round_tripping,TXN000221,2025-01-24T01:51:00,1,Friday,False,3.0814511489565284
ACCT100298,ACCT200016,5.63,withdrawal,travel,pos_terminal,IR,True,structuring,TXN000222,2025-01-28T07:12:00,7,Tuesday,True,1.728109442151599
ACCT100290,ACCT200102,240.91,transfer,online_services,mobile_app,RU,True,normal,TXN000223,2025-03-28T17:20:00,17,Friday,True,5.484423419759683
ACCT100015,ACCT200277,12.43,deposit,crypto_exchange,pos_terminal,US,False,normal,TXN000224,2025-02-19T08:57:00,8,Wednesday,False,2.5201129055226197
ACCT100180,ACCT200151,9.22,payment,retail,web,AE,False,normal,TXN000225,2025-02-11T16:02:00,16,Tuesday,False,2.2213750375685026
ACCT100352,ACCT200259,22.1,transfer,atm,atm,SG,False,normal,TXN000226,2025-02-02T16:48:00,16,Sunday,False,3.095577608523707
ACCT100151,ACCT200262,252.64,deposit,online_services,web,UK,False,normal,TXN000227,2025-02-03T00:47:00,0,Monday,False,5.531965550507332
ACCT100061,ACCT200224,32.95,transfer,travel,pos_terminal,UK,True,rapid_movement,TXN000228,2025-01-07T11:34:00,11,Tuesday,False,3.4949912609485163
ACCT100093,ACCT200237,79.04,transfer,retail,web,IN,True,round_tripping,TXN000229,2025-02-28T06:38:00,6,Friday,False,4.369954053439613
ACCT100002,ACCT200138,53.11,deposit,atm,pos_terminal,CN,False,normal,TXN000230,2025-02-10T08:09:00,8,Monday,False,3.972365234434308
ACCT100121,ACCT200467,31.55,payment,electronics,mobile_app,UK,True,rapid_movement,TXN000231,2025-02-07T02:27:00,2,Friday,False,3.4515735889872223
ACCT100396,ACCT200404,17.48,transfer,restaurant,mobile_app,NG,True,structuring,TXN000232,2025-03-22T14:14:00,14,Saturday,True,2.8610573702273894
ACCT100229,ACCT200361,185.46,deposit,restaurant,web,IR,True,normal,TXN000233,2025-01-15T19:33:00,19,Wednesday,True,5.22283922537208
ACCT100257,ACCT200435,6.29,payment,gambling,web,US,True,layering,TXN000234,2025-01-13T09:07:00,9,Monday,False,1.8389610707123492
ACCT100309,ACCT200457,34.75,payment,restaurant,web,IR,True,normal,TXN000235,2025-03-24T12:27:00,12,Monday,True,3.548179572010801
ACCT100183,ACCT200385,20.17,deposit,crypto_exchange,web,KY,True,normal,TXN000236,2025-02-15T21:49:00,21,Saturday,True,3.0041963519661206
ACCT100110,ACCT200288,19.97,payment,retail,pos_terminal,SG,False,normal,TXN000237,2025-02-12T09:56:00,9,Wednesday,False,2.994231147427724
ACCT100194,ACCT200291,126.16,withdrawal,retail,web,IR,True,normal,TXN000238,2025-01-25T21:35:00,21,Saturday,True,4.837550942654783
ACCT100259,ACCT200167,12.39,withdrawal,retail,mobile_app,CN,False,normal,TXN000239,2025-03-13T22:38:00,22,Thursday,False,2.516889695641051
ACCT100499,ACCT200070,22.91,transfer,travel,mobile_app,IN,False,normal,TXN000240,2025-02-09T20:56:00,20,Sunday,False,3.1315734964654043
ACCT100195,ACCT200219,53.04,deposit,crypto_exchange,mobile_app,SG,False,normal,TXN000241,2025-02-04T05:59:00,5,Tuesday,False,3.971046345877607
ACCT100128,ACCT200331,37.34,withdrawal,electronics,mobile_app,UK,True,layering,TXN000242,2025-03-09T10:38:00,10,Sunday,False,3.6200651381135764
ACCT100134,ACCT200393,69.05,payment,restaurant,web,UK,False,normal,TXN000243,2025-01-18T15:12:00,15,Saturday,False,4.234830879855301
ACCT100240,ACCT200202,24.27,transfer,online_services,web,NG,True,normal,TXN000244,2025-01-09T16:00:00,16,Thursday,True,3.18924101973851
ACCT100289,ACCT200224,65.11,transfer,crypto_exchange,atm,CN,False,normal,TXN000245,2025-03-27T08:49:00,8,Thursday,False,4.176078147248771
ACCT100153,ACCT200435,20.81,payment,gambling,web,IN,False,normal,TXN000246,2025-02-13T23:27:00,23,Thursday,False,3.035433640405543
ACCT100073,ACCT200186,15.37,withdrawal,restaurant,mobile_app,IR,True,normal,TXN000247,2025-03-23T16:00:00,16,Sunday,True,2.7324175575505043
ACCT100191,ACCT200218,28.31,deposit,crypto_exchange,atm,CN,True,rapid_movement,TXN000248,2025-03-17T19:13:00,19,Monday,False,3.343215099123808
ACCT100173,ACCT200328,15.31,transfer,online_services,mobile_app,AE,True,rapid_movement,TXN000249,2025-01-30T21:43:00,21,Thursday,False,2.7285062096695922
ACCT100489,ACCT200210,45.37,payment,atm,web,CN,False,normal,TXN000250,2025-03-25T08:24:00,8,Tuesday,False,3.8148510936758724
ACCT100378,ACCT200187,22.07,deposit,travel,pos_terminal,IN,False,normal,TXN000251,2025-03-31T14:18:00,14,Monday,False,3.094219220268645
ACCT100488,ACCT200051,13.06,withdrawal,atm,pos_terminal,NG,True,normal,TXN000252,2025-01-01T21:09:00,21,Wednesday,True,2.569554123848285
ACCT100099,ACCT200489,23.02,payment,travel,atm,IR,True,normal,TXN000253,2025-02-07T10:07:00,10,Friday,True,3.1363634032937364
ACCT100011,ACCT200072,18.18,deposit,crypto_exchange,mobile_app,CN,False,normal,TXN000254,2025-01-13T22:42:00,22,Monday,False,2.900322088749333
ACCT100418,ACCT200442,12.26,deposit,crypto_exchange,pos_terminal,IR,True,layering,TXN000255,2025-02-09T14:04:00,14,Sunday,True,2.506341930508065
ACCT100443,ACCT200381,3.75,deposit,retail,atm,IR,True,normal,TXN000256,2025-03-16T23:05:00,23,Sunday,True,1.3217558399823195
ACCT100008,ACCT200187,22.31,deposit,restaurant,web,IR,True,structuring,TXN000257,2025-03-17T23:34:00,23,Monday,True,3.105035008444441
ACCT100410,ACCT200077,46.36,payment,atm,mobile_app,IR,True,normal,TXN000258,2025-02-20T19:38:00,19,Thursday,True,3.836437018471551
ACCT100015,ACCT200263,100.63,deposit,gambling,web,AE,False,normal,TXN000259,2025-03-01T11:14:00,11,Saturday,False,4.611450423945242
ACCT100395,ACCT200242,14.46,withdrawal,crypto_exchange,mobile_app,AE,True,structuring,TXN000260,2025-01-15T05:24:00,5,Wednesday,False,2.671386216730619
ACCT100496,ACCT200096,41.0,payment,electronics,atm,NG,True,normal,TXN000261,2025-01-21T00:54:00,0,Tuesday,True,3.713572066704308
ACCT100418,ACCT200059,46.28,deposit,online_services,atm,NG,True,normal,TXN000262,2025-01-21T19:01:00,19,Tuesday,True,3.834709902325476
ACCT100253,ACCT200011,22.27,deposit,electronics,pos_terminal,SG,False,normal,TXN000263,2025-01-24T07:06:00,7,Friday,False,3.1032404812692764
ACCT100006,ACCT200172,32.4,withdrawal,retail,atm,AE,True,structuring,TXN000264,2025-03-01T00:33:00,0,Saturday,False,3.4781584227982836
ACCT100300,ACCT200062,9.84,transfer,electronics,web,RU,True,round_tripping,TXN000265,2025-01-28T01:09:00,1,Tuesday,True,2.286455711064162
ACCT100369,ACCT200306,21.45,withdrawal,crypto_exchange,mobile_app,US,False,normal,TXN000266,2025-02-20T01:48:00,1,Thursday,False,3.065724645374026
ACCT100241,ACCT200283,3.02,transfer,travel,atm,RU,True,layering,TXN000267,2025-01-16T22:44:00,22,Thursday,True,1.1052568313867783
ACCT100190,ACCT200187,39.62,payment,crypto_exchange,web,SG,False,normal,TXN000268,2025-02-05T05:56:00,5,Wednesday,False,3.6793340412704048
ACCT100340,ACCT200149,28.28,transfer,restaurant,web,US,False,normal,TXN000269,2025-02-06T16:58:00,16,Thursday,False,3.342154841028372
ACCT100077,ACCT200003,23.75,withdrawal,online_services,web,SG,False,normal,TXN000270,2025-02-03T15:22:00,15,Monday,False,3.1675825304806504
ACCT100223,ACCT200164,29.84,payment,online_services,pos_terminal,SG,False,normal,TXN000271,2025-02-19T23:15:00,23,Wednesday,False,3.3958497753355603
ACCT100451,ACCT200036,84.12,payment,atm,pos_terminal,SG,True,structuring,TXN000272,2025-01-05T04:31:00,4,Sunday,False,4.432244350834499
ACCT100286,ACCT200229,12.82,payment,restaurant,mobile_app,RU,True,normal,TXN000273,2025-01-24T01:22:00,1,Friday,True,2.551006451492524
ACCT100138,ACCT200071,60.78,transfer,atm,pos_terminal,US,True,structuring,TXN000274,2025-01-05T18:00:00,18,Sunday,False,4.107260787488647
ACCT100477,ACCT200288,9.95,transfer,restaurant,mobile_app,UK,False,normal,TXN000275,2025-02-28T00:01:00,0,Friday,False,2.2975725511705014
ACCT100295,ACCT200375,57.48,transfer,online_services,atm,US,False,normal,TXN000276,2025-03-07T13:00:00,13,Friday,False,4.051437061210824
ACCT100249,ACCT200272,47.51,deposit,atm,pos_terminal,IR,True,normal,TXN000277,2025-03-16T12:00:00,12,Sunday,True,3.86094021519883
ACCT100155,ACCT200033,42.62,deposit,retail,mobile_app,UK,True,mule_account,TXN000278,2025-02-05T18:43:00,18,Wednesday,False,3.752323626670471
ACCT100267,ACCT200310,11.87,withdrawal,online_services,mobile_app,IN,False,normal,TXN000279,2025-03-17T15:36:00,15,Monday,False,2.4740142086215764
ACCT100435,ACCT200343,46.04,withdrawal,retail,atm,CN,True,mule_account,TXN000280,2025-03-15T15:44:00,15,Saturday,False,3.829510583853682
ACCT100417,ACCT200452,6.67,withdrawal,gambling,mobile_app,AE,True,round_tripping,TXN000281,2025-02-19T13:54:00,13,Wednesday,False,1.8976198599275322
ACCT100162,ACCT200124,18.65,deposit,atm,web,UK,False,normal,TXN000282,2025-02-28T21:27:00,21,Friday,False,2.9258461460898246
ACCT100398,ACCT200234,260.64,withdrawal,retail,web,CN,False,normal,TXN000283,2025-02-24T19:27:00,19,Monday,False,5.563140144853735
ACCT100342,ACCT200115,68.5,withdrawal,gambling,web,US,False,normal,TXN000284,2025-03-27T01:20:00,1,Thursday,False,4.22683374526818
ACCT100143,ACCT200145,22.8,withdrawal,retail,atm,RU,True,normal,TXN000285,2025-02-23T22:08:00,22,Sunday,True,3.126760535960395
ACCT100067,ACCT200390,12.68,payment,electronics,web,US,False,normal,TXN000286,2025-02-04T22:38:00,22,Tuesday,False,2.5400259490090797
ACCT100015,ACCT200262,51.51,deposit,retail,atm,AE,True,mule_account,TXN000287,2025-02-11T10:35:00,10,Tuesday,False,3.9417759635774936
ACCT100365,ACCT200096,34.83,withdrawal,retail,mobile_app,AE,False,normal,TXN000288,2025-03-26T23:47:00,23,Wednesday,False,3.5504790843779097
ACCT100072,ACCT200222,7.49,withdrawal,gambling,atm,AE,True,structuring,TXN000289,2025-03-25T03:22:00,3,Tuesday,False,2.0135687975291283
ACCT100274,ACCT200162,6.4,payment,restaurant,mobile_app,IN,False,normal,TXN000290,2025-02-12T13:03:00,13,Wednesday,False,1.8562979903656263
ACCT100205,ACCT200408,4.94,payment,travel,web,UK,False,normal,TXN000291,2025-02-19T12:48:00,12,Wednesday,False,1.5973653311998313
ACCT100111,ACCT200052,82.88,deposit,travel,atm,CN,False,normal,TXN000292,2025-03-24T23:10:00,23,Monday,False,4.4173937785111725
ACCT100297,ACCT200268,13.53,payment,crypto_exchange,mobile_app,RU,True,normal,TXN000293,2025-02-04T15:35:00,15,Tuesday,True,2.604909442182697
ACCT100261,ACCT200391,23.97,payment,retail,atm,KY,True,round_tripping,TXN000294,2025-01-24T20:49:00,20,Friday,True,3.176803048446293
ACCT100490,ACCT200292,86.52,payment,retail,mobile_app,RU,True,normal,TXN000295,2025-02-01T13:39:00,13,Saturday,True,4.460375601084858
ACCT100496,ACCT200304,53.42,withdrawal,electronics,pos_terminal,RU,True,rapid_movement,TXN000296,2025-02-18T06:40:00,6,Tuesday,True,3.9781852076818147
ACCT100264,ACCT200237,174.69,payment,atm,pos_terminal,NG,True,rapid_movement,TXN000297,2025-03-10T12:14:00,12,Monday,True,5.163012974517138
ACCT100188,ACCT200072,118.29,payment,online_services,pos_terminal,NG,True,round_tripping,TXN000298,2025-03-19T15:21:00,15,Wednesday,True,4.773139236557646
ACCT100031,ACCT200122,14.42,transfer,gambling,web,IR,True,normal,TXN000299,2025-01-06T05:34:00,5,Monday,True,2.668616131856803
ACCT100284,ACCT200154,23.29,deposit,retail,pos_terminal,CN,True,mule_account,TXN000300,2025-01-01T05:43:00,5,Wednesday,False,3.1480240838962494
ACCT100488,ACCT200219,16.84,withdrawal,online_services,atm,IR,True,mule_account,TXN000301,2025-03-05T02:35:00,2,Wednesday,True,2.8237570088141806
ACCT100277,ACCT200124,31.97,transfer,crypto_exchange,web,AE,False,normal,TXN000302,2025-03-11T03:41:00,3,Tuesday,False,3.4647979630717503
ACCT100337,ACCT200256,16.6,transfer,electronics,web,US,True,mule_account,TXN000303,2025-01-06T00:30:00,0,Monday,False,2.8094026953624978
ACCT100282,ACCT200256,10.28,payment,gambling,web,US,False,normal,TXN000304,2025-02-18T01:50:00,1,Tuesday,False,2.330200260027019
ACCT100101,ACCT200052,8.83,withdrawal,retail,atm,SG,False,normal,TXN000305,2025-02-24T07:45:00,7,Monday,False,2.178155014615869
ACCT100108,ACCT200196,87.98,withdrawal,retail,web,NG,True,normal,TXN000306,2025-02-02T19:07:00,19,Sunday,True,4.477109515920573
ACCT100109,ACCT200449,123.21,transfer,online_services,pos_terminal,RU,True,structuring,TXN000307,2025-01-10T10:48:00,10,Friday,True,4.813890216636577
ACCT100154,ACCT200394,22.01,deposit,travel,atm,UK,True,mule_account,TXN000308,2025-01-24T09:24:00,9,Friday,False,3.0914968955383704
ACCT100083,ACCT200486,33.85,payment,atm,mobile_app,SG,False,normal,TXN000309,2025-02-09T15:55:00,15,Sunday,False,3.521938999358284
ACCT100359,ACCT200101,29.59,payment,retail,pos_terminal,KY,True,rapid_movement,TXN000310,2025-01-12T09:07:00,9,Sunday,True,3.3874364664121184
ACCT100464,ACCT200225,44.19,withdrawal,retail,web,UK,True,rapid_movement,TXN000311,2025-01-25T09:38:00,9,Saturday,False,3.7884985191426486
ACCT100268,ACCT200234,9.14,deposit,retail,web,IR,True,layering,TXN000312,2025-01-17T04:52:00,4,Friday,True,2.2126603854660587
ACCT100245,ACCT200361,125.38,withdrawal,travel,mobile_app,IN,True,rapid_movement,TXN000313,2025-01-10T02:38:00,2,Friday,False,4.831349125845822
ACCT100322,ACCT200420,48.76,payment,gambling,pos_terminal,RU,True,rapid_movement,TXN000314,2025-03-24T17:29:00,17,Monday,True,3.8869103046130706
ACCT100206,ACCT200209,30.1,deposit,gambling,web,US,False,normal,TXN000315,2025-01-14T19:58:00,19,Tuesday,False,3.40452517175483
ACCT100352,ACCT200467,34.74,withdrawal,restaurant,mobile_app,US,True,layering,TXN000316,2025-02-14T23:57:00,23,Friday,False,3.5478917608129588
ACCT100450,ACCT200306,56.02,transfer,travel,web,AE,True,mule_account,TXN000317,2025-03-30T19:52:00,19,Sunday,False,4.0257087698319625
ACCT100425,ACCT200066,12.67,transfer,retail,atm,CN,False,normal,TXN000318,2025-03-24T21:49:00,21,Monday,False,2.5392369943330477
ACCT100222,ACCT200072,68.07,deposit,online_services,mobile_app,UK,False,normal,TXN000319,2025-01-09T20:19:00,20,Thursday,False,4.22053658745986
ACCT100413,ACCT200236,83.58,deposit,travel,atm,IN,False,normal,TXN000320,2025-03-12T04:56:00,4,Wednesday,False,4.425804257019769
ACCT100370,ACCT200062,9.74,deposit,restaurant,pos_terminal,AE,False,normal,TXN000321,2025-01-21T03:34:00,3,Tuesday,False,2.2762411176544437
ACCT100055,ACCT200108,32.15,transfer,travel,atm,AE,False,normal,TXN000322,2025-03-29T08:21:00,8,Saturday,False,3.4704124506836282
ACCT100477,ACCT200033,70.76,withdrawal,crypto_exchange,mobile_app,IN,False,normal,TXN000323,2025-02-11T05:55:00,5,Tuesday,False,4.259293869291585
ACCT100165,ACCT200058,4.98,transfer,atm,mobile_app,AE,True,layering,TXN000324,2025-02-08T06:34:00,6,Saturday,False,1.6054298910365616
ACCT100455,ACCT200356,28.21,payment,gambling,pos_terminal,NG,True,rapid_movement,TXN000325,2025-02-05T15:44:00,15,Wednesday,True,3.339676525013905
ACCT100152,ACCT200080,22.96,deposit,crypto_exchange,mobile_app,IR,True,normal,TXN000326,2025-02-03T01:43:00,1,Monday,True,3.133753571451366
ACCT100245,ACCT200440,18.36,transfer,crypto_exchange,web,US,False,normal,TXN000327,2025-03-17T02:24:00,2,Monday,False,2.9101743851923443
